ID,cap,uncap,pat1_2,Assigned_gene_name
6438,831,160,0.8385469223007064,YPL262W
6439,628,479,0.5672990063233966,YPL262W
6440,419,215,0.6608832807570978,YPL260W
6445,79,16,0.8315789473684211,YPL257W
6446,63,44,0.5887850467289719,YPL257W
6447,119,42,0.7391304347826086,YPL255W
6448,103,198,0.34219269102990035,YPL254W
6449,7,7,0.5,YPL250W-A
6450,2,13,0.13333333333333333,YPL250W-A
6451,59,91,0.3933333333333333,YPL250W-A
6455,139,113,0.5515873015873016,YPL245W
6457,4,1,0.8,YPL243W
6458,21,24,0.4666666666666667,YPL243W
6459,876,147,0.8563049853372434,YPL243W
6466,42,32,0.5675675675675675,YPL239W
6467,1070,1201,0.4711580801409071,YPL239W
6469,4856,5380,0.4744040640875342,YPL237W
6470,758,713,0.5152957171991842,YPL235W
6472,5,2,0.7142857142857143,YPL233W
6473,168,106,0.6131386861313869,YPL233W
6474,89,50,0.6402877697841727,YPL232W
6475,368,496,0.4259259259259259,YPL232W
6478,2953,1721,0.6317928968763372,YPL231W
6481,80,227,0.26058631921824105,YPL230W
6484,59,65,0.4758064516129033,YPL229W
6485,206,208,0.4975845410628019,YPL229W
6487,228,134,0.6298342541436464,YPL228W
6488,2472,1077,0.6965342349957735,YPL226W
6490,3706,5808,0.3895312171536683,YPL225W
6493,21,34,0.3818181818181817,YPL222W
6494,38,24,0.6129032258064516,YPL221W
6495,451,185,0.7091194968553459,YPL221W
6496,570,49,0.9208400646203554,YPL221W
6498,47679,11172,0.8101646531069989,YPL220W
6499,55,84,0.3956834532374101,YPL219W
6500,1603,3108,0.34026745913818723,YPL218W
6501,13,80,0.13978494623655913,YPL216W
6502,21,9,0.7,YPL216W
6504,342,294,0.5377358490566038,YPL215W
6505,398,377,0.5135483870967742,YPL213W
6506,1648,5914,0.21793176408357576,YPL211W
6507,51,37,0.5795454545454546,YPL208W
6508,451,92,0.8305709023941068,YPL207W
6511,7,19,0.2692307692307692,YPL204W
6512,753,573,0.5678733031674208,YPL204W
6513,122,209,0.3685800604229607,YPL203W
6515,4289,680,0.8631515395451801,YPL198W
6516,172,313,0.35463917525773203,YPL196W
6519,151,126,0.5451263537906137,YPL195W
6520,56,30,0.6511627906976745,YPL194W
6521,126,200,0.38650306748466257,YPL193W
6524,10,20,0.3333333333333333,YPL189W
6526,470,356,0.5690072639225182,YPL188W
6527,4,3,0.5714285714285714,YPL187W
6530,35,25,0.5833333333333334,YPL185W
6533,8,15,0.3478260869565217,YPL183W-A
6534,10040,4553,0.6880010964160899,YPL183W-A
6535,27,41,0.3970588235294117,YPL181W
6536,107,185,0.3664383561643836,YPL181W
6539,186,124,0.6,YPL180W
6540,1211,690,0.6370331404523935,YPL179W
6541,55,8,0.873015873015873,YPL179W
6543,19,26,0.4222222222222222,YPL178W
6544,1476,1341,0.5239616613418531,YPL178W
6548,176,170,0.5086705202312138,YPL175W
6549,403,137,0.7462962962962963,YPL173W
6551,1440,514,0.736949846468782,YPL170W
6553,129,222,0.3675213675213676,YPL168W
6554,148,98,0.6016260162601627,YPL166W
6559,2,3,0.4,YPL160W
6560,330,343,0.4903417533432392,YPL160W
6564,5,3,0.625,YPL157W
6565,1,2,0.3333333333333333,YPL157W
6566,91,196,0.3170731707317073,YPL157W
6567,21,7,0.75,YPL157W
6573,25,7,0.78125,YPL152W-A
6574,264,334,0.4414715719063545,YPL152W
6575,13,13,0.5,YPL150W
6576,66,56,0.5409836065573771,YPL150W
6577,20,25,0.4444444444444444,YPL150W
6578,298,337,0.4692913385826772,YPL149W
6579,12,19,0.3870967741935484,YPL147W
6582,447,583,0.4339805825242719,YPL144W
6583,57361,26986,0.680059753162531,YPL143W
6586,60,33,0.6451612903225806,YPL135W
6587,4324,2414,0.6417334520629266,YPL135W
6589,564,89,0.8637059724349158,YPL132W
6591,12146,23069,0.3449098395570069,YPL131W
6594,1551,639,0.7082191780821918,YPL129W
6596,4,16,0.2,YPL126W
6597,333,270,0.5522388059701493,YPL126W
6598,72,142,0.3364485981308411,YPL125W
6599,141,30,0.8245614035087719,YPL124W
6600,133,25,0.8417721518987342,YPL120W
6603,1002,269,0.7883556254917388,YPL118W
6604,68,62,0.5230769230769231,YPL116W
6605,103,118,0.4660633484162896,YPL114W
6606,3,2,0.6,YPL111W
6607,1132,880,0.562624254473161,YPL111W
6610,268,264,0.5037593984962406,YPL108W
6611,238,224,0.5151515151515151,YPL107W
6615,181,163,0.5261627906976745,YPL104W
6617,372,138,0.7294117647058823,YPL101W
6618,141,109,0.564,YPL100W
6621,161,61,0.7252252252252253,YPL097W
6623,230,366,0.3859060402684564,YPL096W
6626,1110,880,0.5577889447236181,YPL093W
6627,320,267,0.545144804088586,YPL092W
6628,6,15,0.2857142857142857,YPL092W
6630,47,93,0.3357142857142857,YPL091W
6631,475,482,0.4963427377220481,YPL091W
6635,79,221,0.2633333333333333,YPL088W
6636,134,199,0.4024024024024024,YPL088W
6637,14,2,0.875,YPL088W
6638,151,291,0.3416289592760181,YPL088W
6640,583,681,0.4612341772151899,YPL087W
6641,220,204,0.5188679245283019,YPL087W
6642,119,141,0.4576923076923077,YPL085W
6644,409,791,0.3408333333333333,YPL084W
6645,2215,1223,0.6442699243746364,YPL081W
6648,23176,56356,0.291404717597948,YPL079W
6650,15,11,0.5769230769230769,YPL076W
6651,371,96,0.7944325481798715,YPL076W
6653,287,348,0.4519685039370079,YPL075W
6654,144,150,0.4897959183673469,YPL074W
6655,49,69,0.4152542372881356,YPL072W
6656,121,112,0.51931330472103,YPL070W
6658,19,56,0.2533333333333333,YPL066W
6659,141,131,0.5183823529411765,YPL066W
6660,146,141,0.5087108013937283,YPL066W
6662,164,104,0.6119402985074627,YPL065W
6663,167,424,0.2825719120135364,YPL063W
6664,1251,2617,0.3234229576008273,YPL061W
6667,95,41,0.6985294117647058,YPL060W
6668,130,36,0.7831325301204819,YPL060W
6670,43,9,0.8269230769230769,YPL059W
6671,19,2,0.9047619047619048,YPL059W
6672,1041,1746,0.3735199138858989,YPL059W
6678,33,42,0.44,YPL054W
6680,643,414,0.6083254493850521,YPL052W
6681,442,97,0.8200371057513914,YPL051W
6684,2,20,0.09090909090909093,YPL048W
6685,1824,750,0.7086247086247086,YPL048W
6688,638,398,0.6158301158301158,YPL047W
6689,107,39,0.7328767123287672,YPL045W
6690,345,956,0.26518063028439665,YPL043W
6692,36,100,0.2647058823529412,YPL039W
6693,466,268,0.6348773841961853,YPL038W
6694,23,32,0.41818181818181815,YPL036W
6695,15,25,0.375,YPL036W
6696,14,4,0.7777777777777778,YPL036W
6697,9,7,0.5625,YPL036W
6698,9,8,0.5294117647058824,YPL034W
6699,84,104,0.44680851063829785,YPL034W
6700,20,27,0.425531914893617,YPL034W
6703,58,42,0.58,YPL030W
6704,122,51,0.7052023121387283,YPL029W
6705,9317,3898,0.7050321604237608,YPL028W
6706,37,193,0.1608695652173913,YPL028W
6709,47,31,0.6025641025641025,YPL024W
6710,510,300,0.6296296296296297,YPL024W
6713,90,114,0.4411764705882353,YPL022W
6714,58,61,0.4873949579831933,YPL022W
6716,24,14,0.631578947368421,YPL018W
6717,14,36,0.28,YPL018W
6718,15,41,0.26785714285714285,YPL018W
6720,109,93,0.5396039603960396,YPL016W
6723,545,459,0.5428286852589641,YPL014W
6726,306,305,0.5008183306055647,YPL012W
6728,3103,9575,0.2447546931692696,YPL010W
6729,42,105,0.2857142857142857,YPL008W
6730,16,27,0.372093023255814,YPL006W
6731,248,164,0.6019417475728155,YPL006W
6734,96,61,0.6114649681528662,YPL005W
6735,4,0,1.0,YPL003W
6736,330,61,0.8439897698209718,YPL003W
6738,716,235,0.7528916929547844,YPL001W
6739,79,28,0.7383177570093458,YPR001W
6741,366,37,0.9081885856079404,YPR002W
6748,43,42,0.5058823529411764,YPR008W
6749,4,4,0.5,YPR008W
6750,9,11,0.45,YPR008W
6751,17,20,0.4594594594594595,YPR009W
6752,260,190,0.5777777777777777,YPR009W
6756,23,6,0.7931034482758621,YPR012W
6761,174,58,0.75,YPR018W
6763,198,46,0.8114754098360656,YPR019W
6764,1264,857,0.5959453088165959,YPR020W
6766,667,697,0.4890029325513197,YPR024W
6767,18,8,0.6923076923076923,YPR024W
6768,38,36,0.5135135135135135,YPR026W
6776,3,4,0.42857142857142855,YPR028W
6777,482,176,0.7325227963525835,YPR028W
6778,10720,4999,0.6819772250143139,YPR028W
6781,3,7,0.3,YPR030W
6782,278,73,0.7920227920227919,YPR030W
6784,82,48,0.6307692307692307,YPR031W
6785,117,103,0.5318181818181819,YPR031W
6786,58,61,0.4873949579831933,YPR032W
6787,10,0,1.0,YPR034W
6788,92,97,0.4867724867724868,YPR034W
6789,3,3,0.5,YPR035W
6790,11,10,0.5238095238095238,YPR035W
6791,8,8,0.5,YPR035W
6792,5334,797,0.8700048931658784,YPR035W
6793,2631,1944,0.5750819672131148,YPR036W
6794,94,88,0.5164835164835165,YPR036W-A
6795,13358,19397,0.4078156006716532,YPR036W-A
6796,145,123,0.5410447761194029,YPR040W
6797,516,620,0.4542253521126761,YPR041W
6798,16504,15528,0.5152347652347652,YPR043W
6799,342,185,0.6489563567362429,YPR046W
6800,112,164,0.4057971014492754,YPR047W
6801,57,88,0.3931034482758621,YPR048W
6802,181,376,0.3249551166965889,YPR051W
6804,111,81,0.578125,YPR055W
6805,558,73,0.884310618066561,YPR056W
6807,184,172,0.5168539325842697,YPR057W
6809,319,539,0.3717948717948718,YPR058W
6810,2640,2795,0.4857405703771849,YPR062W
6811,6,47,0.11320754716981132,YPR064W
6812,429,489,0.4673202614379085,YPR065W
6814,121,35,0.7756410256410257,YPR066W
6815,309,642,0.3249211356466877,YPR067W
6817,4,20,0.16666666666666666,YPR070W
6818,200,111,0.6430868167202572,YPR070W
6819,265,129,0.6725888324873096,YPR071W
6821,226,178,0.5594059405940595,YPR072W
6823,1,3,0.25,YPR076W
6826,109,138,0.4412955465587045,YPR079W
6827,148,26,0.8505747126436781,YPR080W
6828,25997,9119,0.7403178038500968,YPR080W
6832,54,8,0.8709677419354839,YPR083W
6833,141,120,0.5402298850574713,YPR084W
6834,1974,414,0.8266331658291457,YPR086W
6836,158,267,0.37176470588235294,YPR089W
6837,1,2,0.3333333333333333,YPR092W
6839,10,16,0.38461538461538464,YPR094W
6840,341,57,0.8567839195979899,YPR094W
6841,253,46,0.8461538461538461,YPR097W
6842,22,4,0.8461538461538461,YPR097W
6843,18,6,0.75,YPR100W
6844,1827,849,0.6827354260089686,YPR100W
6845,827,154,0.8430173292558614,YPR101W
6847,944,1758,0.3493708364174685,YPR103W
6848,159,127,0.5559440559440559,YPR106W
6851,363,709,0.33861940298507465,YPR108W
6853,129,111,0.5375,YPR109W
6854,172,65,0.7257383966244726,YPR109W
6855,71,66,0.5182481751824818,YPR111W
6858,4739,4893,0.4920058139534884,YPR113W
6859,214,179,0.544529262086514,YPR114W
6860,145,86,0.6277056277056277,YPR115W
6862,38,106,0.2638888888888889,YPR116W
6863,194,51,0.7918367346938775,YPR117W
6864,1653,711,0.699238578680203,YPR118W
6865,436,121,0.7827648114901257,YPR119W
6866,3,1,0.75,YPR119W
6868,18,6,0.75,YPR121W
6869,13,3,0.8125,YPR121W
6871,443,247,0.6420289855072464,YPR122W
6873,223,348,0.3905429071803853,YPR124W
6875,142,162,0.4671052631578948,YPR125W
6877,51,15,0.7727272727272727,YPR127W
6878,188,264,0.415929203539823,YPR127W
6881,1604,710,0.6931719965427829,YPR129W
6882,9016,4431,0.6704841228526809,YPR132W
6883,14962,4504,0.7686222130894894,YPR133W-A
6884,384,150,0.7191011235955056,YPR134W
6885,52,81,0.3909774436090225,YPR135W
6888,405,268,0.6017830609212481,YPR137W
6891,38,85,0.3089430894308943,YPR140W
6892,2469,150,0.9427262313860252,YPR143W
6894,93,122,0.4325581395348837,YPR145W
6895,1165,2106,0.35616019565882,YPR145W
6905,87,13,0.87,YPR149W
6906,36,17,0.6792452830188679,YPR149W
6907,1101,535,0.6729828850855746,YPR149W
6908,261,223,0.5392561983471075,YPR149W
6911,36,2,0.9473684210526316,YPR150W
6912,20,3,0.8695652173913043,YPR150W
6913,1,5,0.16666666666666666,YPR153W
6914,64,46,0.5818181818181818,YPR153W
6915,3759,3536,0.5152844413982179,YPR154W
6917,23,36,0.3898305084745763,YPR157W
6918,70,163,0.30042918454935624,YPR157W
6919,512,209,0.7101248266296808,YPR158W
6922,163,305,0.3482905982905983,YPR158W-A
6924,1174,856,0.5783251231527093,YPR159W
6928,2,31,0.060606060606060615,YPR160W
6929,8,9,0.4705882352941176,YPR160W
6930,1158,664,0.6355653128430296,YPR160W
6932,159,320,0.33194154488517746,YPR164W
6933,2627,3632,0.4197156095222879,YPR165W
6934,45,46,0.4945054945054945,YPR165W
6937,25,14,0.6410256410256411,YPR168W
6938,134,64,0.6767676767676768,YPR168W
6939,118,362,0.2458333333333333,YPR169W
6941,9,35,0.20454545454545456,YPR169W-A
6942,1828,1292,0.5858974358974359,YPR169W-A
6943,76,64,0.5428571428571428,YPR171W
6944,1166,596,0.6617480136208853,YPR172W
6946,102,182,0.3591549295774648,YPR175W
6947,184,395,0.3177892918825561,YPR178W
6948,527,514,0.5062439961575408,YPR180W
6949,402,418,0.4902439024390244,YPR182W
6950,4101,4289,0.4887961859356377,YPR183W
6952,167,209,0.4441489361702128,YPR184W
6955,141,80,0.6380090497737556,YPR185W
6956,1443,1044,0.5802171290711701,YPR187W
6958,169,87,0.66015625,YPR189W
6959,3023,538,0.8489188430216231,YPR191W
6971,8,1,0.8888888888888888,YPR196W
6972,6,15,0.2857142857142857,YPR196W
6973,28,37,0.4307692307692308,YPR196W
6976,1110,749,0.5970952124798279,YPR198W
6984,23,16,0.5897435897435898,YPR201W
6987,145,91,0.6144067796610171,YPR202W
6991,8,11,0.42105263157894735,YAL067C
6992,14,14,0.5,YAL067C
6998,207,212,0.4940334128878282,YAL063C-A
6999,28,21,0.5714285714285714,YAL063C-A
7003,21,20,0.5121951219512195,YAL063C
7015,19,0,1.0,YAL059C-A
7022,35,9,0.7954545454545454,YAL054C
7023,5,55,0.08333333333333333,YAL054C
7024,2260,754,0.7498341074983411,YAL049C
7025,156,121,0.5631768953068592,YAL048C
7026,182,84,0.6842105263157895,YAL047C
7027,8,12,0.4,YAL047C
7028,832,286,0.7441860465116279,YAL046C
7029,35,57,0.3804347826086957,YAL045C
7030,2688,744,0.7832167832167832,YAL044C
7031,129,112,0.5352697095435685,YAL043C
7033,10,9,0.5263157894736842,YAL040C
7034,4008,2413,0.6242018377199813,YAL040C
7035,14,11,0.56,YAL040C
7036,1193,1017,0.5398190045248868,YAL039C
7037,6,0,1.0,YAL039C
7041,3106,1917,0.6183555644037427,YAL036C
7044,105,102,0.5072463768115942,YAL034C
7045,93,116,0.4449760765550239,YAL034C
7047,177,78,0.6941176470588235,YAL032C
7048,542,498,0.5211538461538462,YAL031C
7049,20,22,0.4761904761904762,YAL029C
7050,24,23,0.5106382978723404,YAL029C
7051,739,373,0.664568345323741,YAL029C
7054,896,124,0.8784313725490196,YAL026C
7056,1217,1779,0.4062082777036048,YAL025C
7058,282,61,0.8221574344023324,YAL024C
7060,263,526,0.3333333333333333,YAL023C
7062,456,178,0.7192429022082019,YAL022C
7064,293,1004,0.2259059367771781,YAL021C
7065,332,421,0.4409030544488712,YAL020C
7067,42,17,0.7118644067796609,YAL018C
7068,5,15,0.25,YAL016C-A
7071,137,244,0.35958005249343833,YAL015C
7074,877,585,0.5998632010943913,YAL014C
7075,353,181,0.6610486891385767,YAL010C
7077,3080,7656,0.2868852459016393,YAL007C
7080,18908,3394,0.8478163393417629,YAL005C
7081,141,216,0.3949579831932773,YAL005C
7083,272,144,0.6538461538461539,YAL001C
7084,12,1,0.9230769230769232,YAL001C
7086,6155,1864,0.7675520638483602,YAR002C-A
7087,479,313,0.6047979797979798,YAR007C
7089,503,890,0.36109117013639613,YAR014C
7091,193,351,0.3547794117647059,YAR018C
7092,54,62,0.4655172413793103,YAR019C
7093,9,31,0.225,YAR020C
7094,8,10,0.4444444444444444,YAR020C
7095,3,3,0.5,YAR020C
7097,56,65,0.4628099173553719,YAR023C
7098,15,3,0.8333333333333334,YAR023C
7103,21,18,0.5384615384615384,YAR030C
7111,730,470,0.6083333333333333,YBL107C
7112,6,6,0.5,YBL106C
7113,139,413,0.25181159420289856,YBL105C
7114,67,22,0.7528089887640449,YBL104C
7115,197,64,0.7547892720306514,YBL103C
7116,69,93,0.4259259259259259,YBL101C
7117,25,37,0.4032258064516129,YBL101C
7118,81,65,0.5547945205479452,YBL101C
7120,8,11,0.42105263157894735,YBL094C
7122,643,445,0.5909926470588235,YBL093C
7123,535,201,0.7269021739130435,YBL091C-A
7124,514,610,0.4572953736654805,YBL091C
7125,0,7,0.0,YBL091C
7128,40,52,0.43478260869565216,YBL088C
7129,31,29,0.5166666666666667,YBL088C
7131,2600,2171,0.5449591280653951,YBL087C
7132,106,107,0.4976525821596244,YBL086C
7133,95,95,0.5,YBL084C
7134,482,598,0.4462962962962963,YBL082C
7135,30,25,0.5454545454545454,YBL082C
7136,132,25,0.8407643312101911,YBL080C
7137,628,448,0.5836431226765799,YBL078C
7138,1432,1381,0.5090650551013153,YBL076C
7139,52,294,0.15028901734104047,YBL075C
7140,59,34,0.6344086021505376,YBL074C
7142,8880,12191,0.4214323003179726,YBL072C
7144,440,140,0.7586206896551724,YBL067C
7145,222,119,0.6510263929618768,YBL066C
7148,2659,2398,0.5258058137235515,YBL064C
7149,5,5,0.5,YBL064C
7150,199,303,0.3964143426294821,YBL061C
7151,2110,442,0.8268025078369906,YBL059C-A
7152,1,23,0.04166666666666666,YBL059C-A
7153,12,30,0.2857142857142857,YBL059C-A
7155,536,374,0.589010989010989,YBL057C
7156,93,53,0.6369863013698629,YBL055C
7157,108,41,0.7248322147651006,YBL055C
7158,107,82,0.5661375661375662,YBL052C
7159,24,1,0.96,YBL052C
7160,737,707,0.510387811634349,YBL051C
7163,395,667,0.371939736346516,YBL047C
7164,2015,1155,0.6356466876971609,YBL045C
7166,1348,353,0.7924750146972369,YBL042C
7167,4846,3797,0.5606849473562421,YBL040C
7168,0,10,0.0,YBL040C
7169,924,1337,0.4086687306501548,YBL039C
7171,351,280,0.5562599049128367,YBL036C
7174,77,59,0.5661764705882353,YBL035C
7176,175,85,0.6730769230769231,YBL034C
7177,364,17,0.9553805774278216,YBL033C
7179,6854,12752,0.3495868611649495,YBL030C
7180,706,436,0.6182136602451839,YBL029C-A
7185,2806,2028,0.580471659081506,YBL028C
7192,144,142,0.5034965034965035,YBL023C
7193,445,207,0.6825153374233128,YBL022C
7194,196,185,0.5144356955380578,YBL021C
7196,135,362,0.2716297786720322,YBL018C
7199,175,311,0.36008230452674894,YBL017C
7200,15,24,0.38461538461538464,YBL017C
7201,15,25,0.375,YBL017C
7203,102,93,0.5230769230769231,YBL014C
7206,112,66,0.6292134831460674,YBL010C
7209,595,1123,0.3463329452852153,YBL007C
7210,11,4,0.7333333333333333,YBL007C
7211,2093,919,0.6948871181938912,YBL006C
7217,4918,9235,0.3474881650533456,YBL003C
7218,9,7,0.5625,YBL003C
7220,773,1063,0.4210239651416122,YBL001C
7222,157,82,0.6569037656903766,YBR001C
7224,433,142,0.7530434782608696,YBR002C
7228,400,370,0.5194805194805194,YBR004C
7230,107,66,0.6184971098265896,YBR007C
7231,11,24,0.3142857142857143,YBR007C
7234,47,15,0.7580645161290323,YBR008C
7235,6,192,0.030303030303030307,YBR008C
7236,47,45,0.5108695652173914,YBR008C
7238,19673,2553,0.8851345271303879,YBR009C
7240,2093,6857,0.23385474860335195,YBR011C
7242,1055,585,0.6432926829268293,YBR014C
7243,14,13,0.5185185185185185,YBR014C
7244,1732,474,0.785131459655485,YBR015C
7245,16,9,0.64,YBR015C
7246,486,141,0.7751196172248804,YBR017C
7247,24,36,0.4,YBR018C
7252,1693,1249,0.5754588715159755,YBR023C
7257,3849,1335,0.7424768518518519,YBR025C
7258,1093,642,0.6299711815561959,YBR026C
7259,250,102,0.7102272727272727,YBR028C
7260,164,581,0.22013422818791947,YBR029C
7261,30,5,0.8571428571428571,YBR029C
7265,986,1004,0.4954773869346734,YBR034C
7266,1076,1117,0.4906520747834017,YBR035C
7267,6,36,0.14285714285714285,YBR035C
7268,9,116,0.07200000000000001,YBR035C
7271,2008,451,0.8165921106140708,YBR036C
7273,285,335,0.4596774193548387,YBR037C
7276,217,314,0.4086629001883239,YBR042C
7277,337,199,0.628731343283582,YBR043C
7280,84,55,0.60431654676259,YBR044C
7285,271,168,0.6173120728929385,YBR046C
7287,280,161,0.6349206349206349,YBR049C
7288,7,3,0.7,YBR050C
7290,1522,886,0.6320598006644518,YBR052C
7291,386,639,0.37658536585365854,YBR053C
7293,44,185,0.1921397379912664,YBR055C
7295,8,11,0.42105263157894735,YBR056C-B
7296,241,166,0.5921375921375921,YBR057C
7297,295,181,0.6197478991596639,YBR058C
7298,8346,1143,0.8795447360101171,YBR058C-A
7299,3,1,0.75,YBR058C-A
7300,15,12,0.5555555555555556,YBR059C
7301,267,453,0.37083333333333335,YBR059C
7302,83,175,0.3217054263565892,YBR060C
7303,359,161,0.6903846153846154,YBR061C
7304,385,90,0.8105263157894737,YBR062C
7305,195,336,0.3672316384180791,YBR065C
7307,138,68,0.6699029126213593,YBR066C
7308,3,17,0.15,YBR066C
7309,1,9,0.1,YBR066C
7310,10,4,0.7142857142857143,YBR066C
7311,56,26,0.6829268292682927,YBR066C
7313,6143,2076,0.7474145273147584,YBR067C
7314,199,99,0.6677852348993288,YBR067C
7315,5,10,0.3333333333333333,YBR067C
7320,1474,1094,0.57398753894081,YBR068C
7321,21,33,0.3888888888888889,YBR068C
7323,2025,117,0.9453781512605042,YBR069C
7326,473,860,0.3548387096774194,YBR070C
7332,16,14,0.5333333333333333,YBR076C-A
7333,0,1,0.0,YBR076C-A
7334,450,577,0.4381694255111976,YBR077C
7335,14,106,0.11666666666666667,YBR077C
7337,403,17,0.9595238095238096,YBR079C
7339,613,484,0.5587967183226983,YBR080C
7340,180,138,0.5660377358490566,YBR081C
7342,3833,2889,0.5702171972627195,YBR082C
7346,4368,16244,0.2119153890937318,YBR084C-A
7347,14,67,0.1728395061728395,YBR084C-A
7349,6711,3562,0.6532658424997566,YBR085C-A
7350,17,3,0.85,YBR085C-A
7351,3,1,0.75,YBR085C-A
7353,41,25,0.6212121212121212,YBR086C
7354,489,499,0.4949392712550607,YBR086C
7355,2597,772,0.7708518848322945,YBR088C
7358,1481,557,0.7266928361138371,YBR089C-A
7359,843,454,0.6499614494988435,YBR091C
7360,719,430,0.6257615317667538,YBR092C
7361,180,44,0.8035714285714286,YBR093C
7362,7,7,0.5,YBR093C
7363,12,1,0.9230769230769232,YBR093C
7364,121,309,0.2813953488372093,YBR095C
7367,219,175,0.5558375634517766,YBR101C
7368,152,62,0.7102803738317757,YBR102C
7369,5,11,0.3125,YBR102C
7370,1,2,0.3333333333333333,YBR103C-A
7374,303,632,0.3240641711229946,YBR105C
7375,146,52,0.7373737373737373,YBR107C
7376,15591,4527,0.7749776319713689,YBR109C
7377,4,0,1.0,YBR109C
7379,1394,2031,0.407007299270073,YBR111C
7380,34,14,0.7083333333333334,YBR112C
7381,148,104,0.5873015873015873,YBR112C
7382,4,21,0.16,YBR112C
7383,227,385,0.3709150326797386,YBR115C
7384,19,4,0.8260869565217391,YBR116C
7385,13,12,0.52,YBR116C
7387,173,70,0.7119341563786008,YBR117C
7388,7,9,0.4375,YBR117C
7389,601,300,0.6670366259711432,YBR120C
7392,3071,2488,0.5524374887569706,YBR121C
7394,547,1274,0.300384404173531,YBR122C
7395,67,11,0.8589743589743589,YBR123C
7396,258,204,0.5584415584415584,YBR125C
7399,1052,630,0.6254458977407847,YBR126C
7400,12,5,0.7058823529411765,YBR126C
7401,3400,2566,0.5698960777740529,YBR127C
7402,33,39,0.4583333333333333,YBR128C
7404,95,86,0.5248618784530387,YBR129C
7405,362,415,0.4658944658944658,YBR130C
7406,116,185,0.3853820598006645,YBR132C
7407,67,203,0.2481481481481481,YBR133C
7408,70,107,0.3954802259887006,YBR138C
7409,339,132,0.7197452229299363,YBR140C
7410,64,91,0.4129032258064516,YBR141C
7411,1482,1203,0.5519553072625698,YBR143C
7416,70,119,0.3703703703703704,YBR150C
7417,1436,1542,0.4822028206850235,YBR154C
7418,11,16,0.4074074074074074,YBR154C
7419,55,76,0.4198473282442748,YBR156C
7420,230,137,0.6267029972752044,YBR157C
7421,1,0,1.0,YBR157C
7422,6,3,0.6666666666666666,YBR157C
7423,119,81,0.595,YBR157C
7427,3357,4760,0.4135764444991992,YBR162C
7428,1430,1506,0.4870572207084469,YBR164C
7430,993,157,0.8634782608695653,YBR166C
7431,1267,215,0.8549257759784076,YBR167C
7432,19,34,0.3584905660377358,YBR167C
7433,19,13,0.59375,YBR167C
7435,120,43,0.7361963190184049,YBR169C
7436,629,83,0.8834269662921348,YBR170C
7438,273,128,0.6807980049875312,YBR172C
7440,2547,2176,0.5392758839720516,YBR173C
7442,945,832,0.5317951603826674,YBR177C
7443,139,64,0.6847290640394089,YBR179C
7448,23475,23763,0.4969516067572717,YBR181C
7449,17,22,0.4358974358974359,YBR182C
7450,163,58,0.7375565610859729,YBR182C
7451,19,42,0.3114754098360656,YBR182C-A
7454,300,94,0.7614213197969543,YBR185C
7457,292,550,0.3467933491686461,YBR188C
7460,485,312,0.6085319949811794,YBR193C
7464,71,110,0.39226519337016574,YBR195C
7465,0,41,0.0,YBR195C
7470,18113,10042,0.6433315574498313,YBR196C
7471,11,2,0.8461538461538461,YBR196C
7472,3,2,0.6,YBR196C-A
7473,3,9,0.25,YBR196C-B
7474,1,5,0.16666666666666666,YBR196C-B
7475,272,191,0.5874730021598272,YBR197C
7476,556,275,0.6690734055354994,YBR198C
7479,50,185,0.2127659574468085,YBR201C-A
7482,125,63,0.6648936170212766,YBR204C
7485,238,132,0.6432432432432432,YBR208C
7486,99,106,0.4829268292682927,YBR208C
7488,278,80,0.7765363128491619,YBR211C
7493,42,38,0.525,YBR216C
7496,210,285,0.42424242424242425,YBR218C
7497,42,101,0.2937062937062937,YBR220C
7498,51,53,0.4903846153846154,YBR221C
7499,3531,5551,0.388791015194891,YBR221C
7501,788,303,0.7222731439046746,YBR222C
7502,20,81,0.19801980198019806,YBR223C
7504,137,54,0.7172774869109948,YBR227C
7505,681,164,0.8059171597633136,YBR229C
7506,1899,2212,0.4619314035514474,YBR230C
7507,27,3993,0.006716417910447761,YBR230C
7511,113,230,0.3294460641399417,YBR231C
7512,1778,891,0.6661671037841889,YBR234C
7513,112,193,0.3672131147540984,YBR236C
7515,673,783,0.4622252747252748,YBR238C
7516,10,0,1.0,YBR238C
7517,15,22,0.40540540540540543,YBR239C
7518,79,37,0.6810344827586207,YBR239C
7521,13,5,0.7222222222222222,YBR240C
7522,1,34,0.028571428571428567,YBR240C
7523,17,26,0.3953488372093023,YBR240C
7525,278,204,0.5767634854771784,YBR241C
7526,13,12,0.52,YBR241C
7527,119,61,0.6611111111111111,YBR243C
7529,279,294,0.4869109947643979,YBR247C
7530,266,303,0.4674868189806679,YBR248C
7531,1488,2622,0.36204379562043804,YBR249C
7534,640,496,0.5633802816901409,YBR254C
7535,983,181,0.8445017182130584,YBR255C-A
7536,1096,1541,0.4156238149412211,YBR256C
7537,359,305,0.5406626506024096,YBR258C
7538,4,0,1.0,YBR258C
7540,215,153,0.5842391304347826,YBR260C
7541,358,393,0.4766977363515313,YBR261C
7542,892,1280,0.4106813996316759,YBR262C
7543,281,403,0.4108187134502924,YBR264C
7545,1290,780,0.6231884057971014,YBR269C
7546,32,12,0.7272727272727273,YBR270C
7547,474,649,0.42208370436331255,YBR272C
